title,city,added,offer_id,working_hours,type_of_contract,salary,number_of_views
IT Project Manager,Warszawa,13 lutego 2018,405281655,Pełny etat,Umowa o pracę,5 000  -  7 000 zł/mies.,620
Zatrudnimy pracownika na stanowisko programisty.,Mysłowice,12 lutego 2018,406952841,Pełny etat,Umowa o pracę,3 000  -  6 000 zł/mies.,3273
"Elektryk, Monter maszyn",Cedzyna,13 lutego 2018,402590261,Pełny etat,Umowa o pracę,  ,185
Tester Urządzeń Telekomunikacyjnych,Warszawa,13 lutego 2018,384606397,Pełny etat,Umowa zlecenie,  ,1617
Sprzedawca w salonie Plusa - Kwidzyn,Kwidzyn,13 lutego 2018,383873831,Pełny etat,Umowa o pracę,  ,2580
"Monter Światłowodowy (INEA, Orange)",Luboń,13 lutego 2018,395021969,Pełny etat,Umowa zlecenie,  ,1411
PRACA OD ZARAZ dla Pomocnika Serwisanta Telefonów! Stawka 17 zł brutto,Janki,12 lutego 2018,404507005,Pełny etat,Umowa o pracę,16  -  17 zł/godz.,581
Content developer - sklep internetowy - staż płatny,Łódź,12 lutego 2018,407858249,Praktyka / staż,Umowa o pracę,  ,1636
"Zatrudnię Instalatora Systemów Okablowania, Instalacji Niskoprądowych",Borówiec,12 lutego 2018,392866031,Pełny etat,Umowa o pracę,  ,186
Młodszy Programista PHP/Mysql/JS/Jquery/CSS (praca zdalna),Łódź,12 lutego 2018,374139953,Dodatkowa / sezonowa,Umowa o dzieło,15  -  25 zł/godz.,1753
Programista PHP (Toruń) - praca od zaraz,Toruń,12 lutego 2018,343494398,Pełny etat,Umowa o pracę,  ,158
Instalator Sieci FTTH/vDSL,Piotrków Trybunalski,12 lutego 2018,402046959,Pełny etat,Umowa zlecenie,3 000  -  4 500 zł/mies.,1711
PHP Developer,Lublin,12 lutego 2018,414432745,Pełny etat,Inny,2 500  -  5 000 zł/mies.,227
Serwisant Oprogramowania,Białystok,12 lutego 2018,413367491,Pełny etat,Umowa o pracę,  ,224
Programista Drupal,Warszawa,12 lutego 2018,414435823,Pełny etat,Umowa o pracę,  ,60
"Praca: Operatorzy minikoparki; Monterzy sieci teleinformatyczne, Pomoc",Łowicz,12 lutego 2018,414435799,Pełny etat,Umowa o pracę,  ,259
Zatrudnię do sprzedaży w branży IT,Bydgoszcz,12 lutego 2018,414447991,Pełny etat,Umowa o pracę,2 100  -  2 500 zł/mies.,352
Asystent do działu IT,Warszawa,12 lutego 2018,402948005,Pełny etat,Umowa zlecenie,  ,1083
Programista PHP,Tarnowskie Góry,12 lutego 2018,371878019,Pełny etat,Umowa o pracę,  ,2424
Administrator systemów IT,Warszawa,12 lutego 2018,414443131,Pełny etat,Umowa o pracę,  ,237
IT Business Consultant,Katowice,12 lutego 2018,414379425,Pełny etat,Umowa o pracę,4 000  -  4 200 zł/mies.,241
Serwisant - Elektronik,Rybnik,12 lutego 2018,409283923,Pełny etat,Umowa o pracę,3 000  -  5 000 zł/mies.,928
Praca z domu | dodatkowa lub stała | PROMOTOR,Poznań,12 lutego 2018,409393587,Dodatkowa / sezonowa,Inny,3 100  -  3 600 zł/mies.,1808
Grafik Komputerowy,Wrocław,12 lutego 2018,347219292,Pełny etat,Umowa o dzieło,  ,1464
UX designer,Wrocław,12 lutego 2018,347223876,Pełny etat,Umowa o dzieło,  ,566
Developer C / C++ ze znajomością C#,Warszawa,12 lutego 2018,343266010,Pełny etat,Umowa o pracę,  ,776
Specjalista ds. wsparcia IT,Rzeszów,12 lutego 2018,414479339,Pełny etat,Umowa o pracę,  ,199
Telefoniczny konsultant ds. sprzedaży Orange,Radom,12 lutego 2018,414480807,Pełny etat,Umowa o pracę,  ,206
Grafik komputerowy,Nakło nad Notecią,12 lutego 2018,407855111,Pełny etat,Umowa o pracę,  ,774
Java Developer (Mid/Senior),Warszawa,12 lutego 2018,414382893,Pełny etat,Umowa o pracę,  ,63
Programista Android,Zielona Góra,26 stycznia 2018,408397647,Pełny etat,Umowa o pracę,  ,406
Serwisant sprzętu komputerowego i sieciowego,Osiek nad Notecią,12 lutego 2018,412264249,Pełny etat,Umowa o pracę,  ,312
Poszukiwany Grafik,Wrocław,12 lutego 2018,413342105,Dodatkowa / sezonowa,Umowa zlecenie,50  -  450 zł/mies.,495
Administrator Systemów Linux (Rzeszów),Rzeszów,25 stycznia 2018,398756067,Pełny etat,Umowa o pracę,  ,665
Młodszy Administrator Systemów Linux (Rzeszów),Rzeszów,25 stycznia 2018,398747101,Pełny etat,Umowa o pracę,  ,1082
Młodszy Specjalista ds. Wsparcia Technicznego,Kraków,24 stycznia 2018,407507085,Pełny etat,Umowa o pracę,  ,719
Sportwin Sp. z o.o. - Młodszy specjalista ds. sprzedaży,Poznań,12 lutego 2018,409275413,Dodatkowa / sezonowa,Umowa zlecenie,  ,538
"Monter kanalizacji kablowej i kabli, telemonter Sosnowiec",Sosnowiec,12 lutego 2018,214452723,Pełny etat,Umowa o pracę,  ,5662
Monter kanalizacji kablowej miasta Wrocław,Wrocław,12 lutego 2018,262218733,Pełny etat,Umowa o pracę,  ,3687
Serwisant / Sklepowy / Konsultant GSM-IT w salonie ATELKOM Mikołów,Mikołów,12 lutego 2018,414365943,Pełny etat,Umowa o pracę,  ,103
Taxi123 - Programista PHP,Białystok,12 lutego 2018,414366749,Pełny etat,Inny,  ,172
Młodszy Specjalista ds. Wsparcia Technicznego,Warszawa,12 lutego 2018,316937088,Pełny etat,Umowa zlecenie,  ,5653
Technolog - Programista Lasera,Żuromin,12 lutego 2018,284253363,Pełny etat,Umowa o pracę,  ,2023
"Webdeveloper Poznan - Laravel, Php. B2b lub uod",Poznań,12 lutego 2018,307753306,Pełny etat,Umowa zlecenie,4 500  -  7 000 zł/mies.,4642
Web Developer,Konin,12 lutego 2018,409415149,Pełny etat,Umowa o pracę,  ,424
Serwisant sprzętu komputerowego i sieciowego,Nakło nad Notecią,8 lutego 2018,412265145,Pełny etat,Umowa o pracę,  ,446
Instalator Systemów Alarmowych,Poznań,12 lutego 2018,363850732,Pełny etat,Umowa o pracę,  ,1796
Grafik komputerowy,Katowice,12 lutego 2018,357180544,Pełny etat,Umowa o pracę,  ,1582
"Programista PHP (początkujący;staż,praktyki,etat,fvat).",Warszawa,12 lutego 2018,407607327,Pełny etat,Umowa o pracę,2 600  -  3 200 zł/mies.,1835
Serwisant ds. drukarek/kserokopiarek,Dołuje,12 lutego 2018,381744513,Pełny etat,Umowa o pracę,  ,186
Konsultant Symfonia Enova Saldeo,Warszawa,12 lutego 2018,414383517,Pełny etat,Umowa o pracę,  ,177
Młodszy Programista php,Oborniki,12 lutego 2018,414383081,Dodatkowa / sezonowa,Umowa zlecenie,  ,176
Grafik Komputerowy (kreatywny),Gliwice,12 lutego 2018,406489133,Pełny etat,Umowa o pracę,  ,1799
Informatyk (wsparcie Call Center ),Kalisz,12 lutego 2018,414401351,Pełny etat,Umowa o pracę,  ,253
React.JS Developer,Warszawa,12 lutego 2018,414408645,Pełny etat,Umowa o pracę,  ,65
Administrator baz danych b2b/b2c,Katowice,12 lutego 2018,414407465,Pełny etat,Umowa o pracę,  ,231
Konsultant d/s sprzedaży Salon Play Pułtusk,Pułtusk,12 lutego 2018,288732963,Pełny etat,Umowa o pracę,  ,5284
Konsultant d/s sprzedaży Salon Play Wołomin,Wołomin,12 lutego 2018,333999796,Pełny etat,Umowa o pracę,  ,3939
Praktyka w sklepie internetowym,Gdynia,12 lutego 2018,414413491,Pełny etat,Umowa o pracę,  ,350
"Zatrudnię instalatora , serwisanta systemów alarmowych i CCTV",Szczecin,11 lutego 2018,335251986,Pełny etat,Umowa o pracę,  ,127
Administrator stron internetowych,Bielsko-Biała,10 lutego 2018,413664439,Niepełny etat,Inny,500  -  3 000 zł/mies.,800
Pracownik SERWISU TECHNICZNEGO / Serwisant / Informatyk / Monter,Warszawa,10 lutego 2018,407085289,Pełny etat,Umowa o pracę,4 500  -  6 000 zł/mies.,2467
"Pracownik serwisu komputerowego, testowanie, naprawa notebooków",Banino,10 lutego 2018,274862167,Pełny etat,Umowa o pracę,2 500  -  4 500 zł/mies.,4482
Konsultant Salonu Firmowego VECTRA SA,Wałbrzych,10 lutego 2018,407853901,Pełny etat,Umowa zlecenie,  ,735
Technik/Instalator Sieci Światłowodowych(FTTH),Warszawa,10 lutego 2018,403211197,Pełny etat,Umowa o pracę,  ,1356
"Spawacz światłowodów, Instalator sieci teletechnicznych",Zamość,10 lutego 2018,338067910,Pełny etat,Umowa o pracę,  ,245
Asystent projektanta sieci teletechnicznych,Szczecin,11 lutego 2018,413987413,Pełny etat,Umowa o pracę,  ,164
Doradca klienta (dział IT/Rozrywka) - sklep MediaExpert - Olkusz,Olkusz,10 lutego 2018,403382351,Pełny etat,Umowa o pracę,2 500  -  6 500 zł/mies.,1505
Praca w dziale IT - 1 i 2 linia wsparcia,Warszawa,10 lutego 2018,372380701,Pełny etat,Umowa zlecenie,  ,1538
Kierownik ds. sprzedaży i marketingu - Siedlce,Siedlce,11 lutego 2018,393495467,Pełny etat,Umowa o pracę,  ,2933
Senior PHP Backend Developer / Architect,Wrocław,11 lutego 2018,408831171,Pełny etat,Umowa o pracę,  ,280
Serwisant sieci telekomunikacyjnych,Wrocław,11 lutego 2018,280227323,Pełny etat,Umowa o pracę,  ,1776
Spawacz Światłowodów,Wrocław,11 lutego 2018,378590695,Pełny etat,Umowa o pracę,3 000  -  5 000 zł/mies.,785
Budownictwo przemysł,Poznań,11 lutego 2018,392952129,Pełny etat,Umowa o pracę,2 500  -  4 500 zł/mies.,356
Programista PHP,Kraków,11 lutego 2018,412001385,Pełny etat,Samozatrudnienie,5 500  -  9 500 zł/mies.,679
Wystawianie angielskich aukcji - praca zdalna - Cala Polska,Kraków,11 lutego 2018,414161609,Niepełny etat,Samozatrudnienie,500  -  1 500 zł/mies.,819
Doradca Klienta - Rekrutacja OTWARTA!,Szczecin,11 lutego 2018,410768381,Pełny etat,Umowa zlecenie,2 000  -  3 500 zł/mies.,791
"Senior Consultant Comarch ERP XL (podstawa, premia, samochód służbowy)",Poznań,28 stycznia 2018,409200683,Pełny etat,Umowa o pracę,6  -  10 000 zł/mies.,363
Serwis laptopów zatrudni elektronika,Poznań,11 lutego 2018,414095765,Pełny etat,Umowa o pracę,  ,206
Monter instalacji światłowodowych,Brzeg Dolny,11 lutego 2018,414249211,Pełny etat,Umowa o pracę,  ,171
Audytor bezpieczeństwa informacji / ochrony danych osobowych,Łódź,11 lutego 2018,378785235,Pełny etat,Umowa o pracę,  ,994
Specjalista ds. treści / Copywriter,Katowice,11 lutego 2018,414301861,Pełny etat,Umowa o dzieło,1 500  -  2 000 zł/mies.,304
Konsultant w Salonie PLAY,Ostrowiec Świętokrzyski,11 lutego 2018,414307727,Pełny etat,Umowa o pracę,  ,1036
Specjalista ds. IT/Młodszy specjalista ds. IT,Katowice,11 lutego 2018,412200939,Pełny etat,Umowa zlecenie,3 000  -  3 500 zł/mies.,1228
Grafik DTP,Poznań,12 lutego 2018,143981107,Pełny etat,Umowa o pracę,  ,5413
Developer .NET (C#),Łódź,9 lutego 2018,413447069,Pełny etat,Umowa o pracę,  ,138
Ruby Developer,Katowice,9 lutego 2018,413444935,Pełny etat,Umowa o pracę,  ,158
Firma IT-ON.PL przyjmie na staże informatyczne,Łódź,9 lutego 2018,413405069,Praktyka / staż,Inny,  ,451
Manager SEO,Bielsko-Biała,9 lutego 2018,410837723,Pełny etat,Umowa o pracę,  ,582
Business Intelligence Developer with very good SQL skills,Warszawa,9 lutego 2018,351802878,Pełny etat,Umowa o pracę,  ,387
Instalator / Serwisant Instalacji Teletechnicznych,Radomsko,9 lutego 2018,369856745,Pełny etat,Umowa o pracę,  ,2793
Informatyk,Poznań,9 lutego 2018,396023505,Pełny etat,Umowa o pracę,  ,2852
Senior Frontend Developer,Poznań,9 lutego 2018,335443080,Pełny etat,Inny,  ,116
"Porta KMI Poland w Ełku zatrudnia Programistę C#, JAVA",Ełk,9 lutego 2018,384223301,Pełny etat,Umowa o pracę,  ,1503
Instalator / Serwisant Instalacji Teletechnicznych,Oświęcim,9 lutego 2018,369854315,Pełny etat,Umowa o pracę,  ,2498
Serwisant sprzętu marki Apple,Gorzów Wielkopolski,17 stycznia 2018,372134737,Pełny etat,Umowa o pracę,2 650  -  4 500 zł/mies.,743
Programista aplikacji,Poznań,9 lutego 2018,413444855,Niepełny etat,Umowa o dzieło,  ,279
Analityk ds. wgrywania oprogramowania,Wrocław,9 lutego 2018,413450691,Pełny etat,Umowa o pracę,  ,340
Programista Scala,Warszawa,9 lutego 2018,413458587,Pełny etat,Umowa o pracę,  ,142
Web developer (PHP),Kraków,9 lutego 2018,413467207,Pełny etat,Inny,  ,305
Programista Scala,Bielsko-Biała,9 lutego 2018,413459751,Pełny etat,Umowa o pracę,  ,182
Administrator Sklepu Internetowego,Kraków,9 lutego 2018,403253983,Pełny etat,Umowa o pracę,  ,557
Monter / Instalator sieci telekomunikacyjnych,Zielonki Wieś,9 lutego 2018,369468791,Pełny etat,Umowa o pracę,  ,363
Praca Jaworzno T-mobile,Jaworzno,9 lutego 2018,413461247,Pełny etat,Umowa o pracę,1 500  -  3 000 zł/mies.,708
Specjalista ds. projektowania stron internetowych z j. niemieckim,Wrocław,9 lutego 2018,412293555,Pełny etat,Umowa o pracę,  ,173
Specjalista ds. Odzyskiwania Danych,Katowice,9 lutego 2018,413492567,Pełny etat,Umowa o pracę,  ,313
Młodszy technik Wsparcia Urządzeń Drukujących,Gryfino,9 lutego 2018,413368195,Pełny etat,Umowa o pracę,  ,156
Specjalista ds. sprzedaży systemu ERP enova365,Katowice,9 lutego 2018,413324981,Pełny etat,Umowa o pracę,  ,135
Informatyk - samodzielne stanowisko,Starachowice,9 lutego 2018,413291535,Pełny etat,Umowa o pracę,3 500  -  4 400 zł/mies.,736
Pracownik Wsparcia Magazynu,Gardno,19 stycznia 2018,368891896,Pełny etat,Umowa o pracę,  ,1803
Pracownik Helpdesk - Friendly Solutions,Poznań,9 lutego 2018,408432093,Pełny etat,Umowa o pracę,  ,860
Programista PHP Deweloper - Friendly Solutions,Kraków,9 lutego 2018,407736725,Pełny etat,Umowa zlecenie,  ,333
IT Helpdesk Specialist - praca w trybie 12H,Warszawa,9 lutego 2018,316716070,Pełny etat,Umowa o pracę,  ,2149
Instalator systemów teletechnicznych,Osielsko,9 lutego 2018,321339518,Pełny etat,Umowa o pracę,3 000  -  4 500 zł/mies.,1432
Refrent ds. inwestycji teletechnicznych ELMO SA,Żelków-Kolonia,9 lutego 2018,413313433,Pełny etat,Umowa o pracę,  ,231
Serwisant Sprzętu Komputerowego - Kraków,Kraków,9 lutego 2018,413310039,Pełny etat,Umowa o pracę,  ,437
Serwisant Sieci Telekomunikacyjnych,Elbląg,26 stycznia 2018,408243811,Pełny etat,Umowa o pracę,  ,472
Web Publisher,Warszawa,9 lutego 2018,407900823,Pełny etat,Umowa o pracę,  ,338
Serwisant Sprzętu Komputerowego - Bydgoszcz,Bydgoszcz,9 lutego 2018,413310523,Pełny etat,Umowa o pracę,  ,405
Administrator sieci internetowych,Rzeszów,9 lutego 2018,408295025,Pełny etat,Inny,  ,833
Pomocnik spawacza światłowodów,Dębno,9 lutego 2018,403557601,Pełny etat,Umowa o pracę,  ,289
Robotyk ASKLA,Lubliniec,9 lutego 2018,368972104,Pełny etat,Umowa o pracę,  ,1660
Specjalista ds. Zarządzania Dostarczaniem Usług Infrastrukturalnych,Warszawa,9 lutego 2018,403501105,Pełny etat,Umowa o pracę,  ,238
Specjalista ds. IT ( Oferta dla Osób z orzeczoną niepełnosprawnością ),Warszawa,9 lutego 2018,376400539,Praktyka / staż,Inny,  ,133
Kierownik Do Spraw Montaży Abonenckich,Warszawa,9 lutego 2018,413353171,Pełny etat,Umowa o pracę,  ,337
Senior Java Developer,Kraków,9 lutego 2018,413375077,Pełny etat,Umowa o pracę,  ,85
Android SDK Developer,Wrocław,9 lutego 2018,413352905,Pełny etat,Umowa o pracę,  ,125
Automatyk / ASKLA,Lubliniec,9 lutego 2018,367666116,Pełny etat,Umowa o pracę,  ,1738
Pracownik działu wsparcia technicznego / Helpdesk,Wrocław,9 lutego 2018,400834483,Pełny etat,Umowa o pracę,  ,1013
Junior Network Administrator,Wrocław,9 lutego 2018,400837661,Pełny etat,Umowa o pracę,  ,869
Programista PHP,Rzeszów,8 lutego 2018,232113119,Pełny etat,Umowa o pracę,  ,19850
Front-end Developer (Wordpress + Bootstrap),Sopot,9 lutego 2018,413376871,Pełny etat,Umowa zlecenie,  ,230
Praca dla grafika komputerowego Ems Studio agencja reklamowa Radom,Radom,9 lutego 2018,413377707,Pełny etat,Umowa o pracę,2 800  -  3 000 zł/mies.,345
.NET Developer,Lublin,9 lutego 2018,413338121,Pełny etat,Inny,  ,251
Programista/ka PCS7,Łódź,9 lutego 2018,413318605,Pełny etat,Umowa o pracę,  ,87
Monter instalacji abonenckich sieci FTTH/ Światłowodu,Bełchatów,8 lutego 2018,413138161,Pełny etat,Inny,  ,349
Programista PHP,Rzeszów,8 lutego 2018,407913557,Pełny etat,Umowa o pracę,7 000  -  10 000 zł/mies.,1152
Web Publisher with English and Spanish/French/Arabic,Warszawa,9 lutego 2018,413326615,Pełny etat,Umowa o pracę,  ,93
Front End Developer/Junior Front End,Lublin,9 lutego 2018,413325651,Pełny etat,Inny,2 500  -  4 000 zł/mies.,439
Technik Serwisant IT ( komputery przenośne / urządzenia mobilne),Łódź,8 lutego 2018,413102371,Pełny etat,Umowa o pracę,  ,386
Specjalista Systemów IT,Szczecin,8 lutego 2018,413103767,Pełny etat,Inny,  ,273
Tester oprogramowania,Rzeszów,8 lutego 2018,407918667,Pełny etat,Umowa o pracę,  ,1667
"Sprzedawca, serwisant, tester sprzętu komputerowego",Poznań,8 lutego 2018,347517566,Pełny etat,Umowa zlecenie,13  -  14 zł/godz.,3704
"Programista, obsługa programu IKK soft",Łódź,8 lutego 2018,413104797,Dodatkowa / sezonowa,Inny,500  -  4 000 zł/mies.,357
Grafik komputerowy,Lublin,8 lutego 2018,407691903,Niepełny etat,Umowa o dzieło,  ,1528
Doradca klienta w sklepie T-mobile (Tychy),Tychy,8 lutego 2018,348850468,Pełny etat,Umowa o pracę,  ,854
Senior/Team Leader Software Engineer (Java/J2EE) z biegłym jęz. angi,Wrocław,8 lutego 2018,413120249,Pełny etat,Umowa o pracę,  ,57
Zdobądź pracę specjlalisty IT - bezpłatne zawodowe kursy informatyczne,Goleniów,8 lutego 2018,405495785,Pełny etat,Umowa o pracę,  ,632
Zdobądź pracę w branży IT - bezpłatne zawodowe kursy informatyczne,Koszalin,8 lutego 2018,405494113,Pełny etat,Inny,  ,1820
Programista C#,Poznań,8 lutego 2018,413120953,Pełny etat,Umowa o pracę,  ,211
Zdobądź pracę w branży IT - bezpłatne zawodowe kursy informatyczne,Stargard,8 lutego 2018,405494683,Pełny etat,Inny,  ,629
Zatrudnimy osobę do prac technicznych.,Poznań,8 lutego 2018,413121565,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,933
Projektant Sieci Teletechnicznych/Światłowodowych - Wrocław/Zielona Gó,Wrocław,8 lutego 2018,386104285,Pełny etat,Umowa o pracę,  ,155
Grupa Espol Sp.z.o.o - Zastępca Kierownika Działu Sprzedaży,Szczecin,8 lutego 2018,413124449,Pełny etat,Umowa o pracę,  ,217
Przedstawiciel handlowy (strony i sklepy internetowe) Rzeszów,Rzeszów,8 lutego 2018,391224919,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,1833
Konsultant Wsparcia Technicznego – j. niemiecki,Szczecin,8 lutego 2018,318270012,Pełny etat,Umowa o pracę,  ,367
Technik ds. badań PEM,Pruszków,8 lutego 2018,305640600,Pełny etat,Umowa o pracę,  ,1648
Sprzedawca w Sklepie Firmowym T-Mobile w Płocku,Płock,8 lutego 2018,413027641,Pełny etat,Umowa o pracę,  ,554
Stażysta w dziale wdrożeń,Zielona Góra,8 lutego 2018,407919463,Niepełny etat,Umowa zlecenie,  ,1328
Konsultant ds. Sprzedaży w Salonie PLAY - Olsztyn,Olsztyn,8 lutego 2018,391625565,Pełny etat,Umowa o pracę,  ,1399
"Pracownik serwisu komputerowego - obsługa zleceń RMA, naprawy",Łódź,8 lutego 2018,322834468,Pełny etat,Umowa o pracę,  ,6092
Młodszy projektant - branża telekomunikacyjna,Busko-Zdrój,8 lutego 2018,357981538,Pełny etat,Umowa o pracę,  ,2097
Sprzedawca - handlowiec stacjonarny do sklepu ze sprzętem komputerowym,Łódź,8 lutego 2018,365653040,Pełny etat,Umowa o pracę,  ,3247
Specjalista ds. obsługi sklepu internetowego (dział IT),Kostrzyn nad Odrą,8 lutego 2018,347252060,Pełny etat,Umowa o pracę,  ,2066
Programista,Częstochowa,8 lutego 2018,327885290,Pełny etat,Umowa o pracę,  ,4975
Młodszy specjalista wsparcia Service Desk IT,Płock,8 lutego 2018,370036825,Pełny etat,Umowa zlecenie,  ,1962
Bludiode.com - do obsługi technologicznego sklepu internetowego,Warszawa,8 lutego 2018,395472933,Pełny etat,Umowa o pracę,2 500  -  3 500 zł/mies.,1584
Monter urządzeń elektronicznych,Warszawa,8 lutego 2018,410769611,Pełny etat,Umowa o pracę,  ,506
Specjalista do spraw radiokomunikacji,Rybnik,8 lutego 2018,413005603,Pełny etat,Umowa o pracę,  ,300
Nauczyciel/trener - administrowanie Linux/Windows Server,Parczew,8 lutego 2018,369845325,Dodatkowa / sezonowa,Umowa zlecenie,4 000  -  6 000 zł/mies.,466
Aplitt sp. z o.o. Mł. operator ds. monitoringu infrastruktury IT,Gdynia,8 lutego 2018,391143965,Pełny etat,Umowa o pracę,  ,1389
"IT Service Desk Specialist with Swedish, Danish or Norwegian language",Warszawa,8 lutego 2018,379537823,Pełny etat,Umowa o pracę,  ,201
Specjalista ds. HelpDesk/Pracownik Działu Nadzoru Sieci,Białystok,8 lutego 2018,412707017,Pełny etat,Umowa o pracę,  ,303
Młodszy Specjalista IT,Goleniów,8 lutego 2018,413025507,Pełny etat,Umowa o pracę,  ,197
Zatrudnimy z-cę kierownika ds. kinotechnicznych w kinie Helios Outlet,Szczecin,8 lutego 2018,410801465,Pełny etat,Umowa o pracę,  ,676
Specjalista d.s. Sprzedaży Internetowej.,Łódź,8 lutego 2018,357194270,Pełny etat,Umowa o pracę,  ,5727
Praca od zaraz - Doradca Klientów Orange Lublin,Lublin,8 lutego 2018,309280782,Pełny etat,Umowa zlecenie,2 500  -  5 500 zł/mies.,449
Promotor Sprzedaży Samsung,Szczecin,8 lutego 2018,413049163,Dodatkowa / sezonowa,Umowa zlecenie,  ,386
"Java Developer (Spring, Hibernate)",Warszawa,8 lutego 2018,377066279,Pełny etat,Umowa o pracę,  ,417
Fotolaborant/grafik komputerowy (obróbka zdjęć),Mszczonów,7 lutego 2018,398224949,Pełny etat,Umowa o pracę,  ,1412
Pracownik Biura Obsługi Klienta,Lublin,7 lutego 2018,349655664,Pełny etat,Umowa zlecenie,  ,3620
Młodszy programista,Zielona Góra,7 lutego 2018,339048828,Pełny etat,Umowa o pracę,  ,777
Promotor Sprzedaży Samsung,Kalisz,8 lutego 2018,413054175,Dodatkowa / sezonowa,Umowa zlecenie,  ,515
Stajenny,Petrykozy,7 lutego 2018,405914595,Pełny etat,Umowa o pracę,2 500  -  3 000 zł/mies.,403
Młodszy Konsultant ds. SAP - Katowice Szopienice,Katowice,7 lutego 2018,407455087,Pełny etat,Umowa o pracę,  ,580
Programista PrestaShop / WordPress / Woocommerce Praca zdalna !,Rzeszów,7 lutego 2018,349213724,Pełny etat,Umowa o dzieło,2 500  -  5 000 zł/mies.,468
Analityk IT z językiem hiszpańskim,Kraków,7 lutego 2018,412785869,Pełny etat,Umowa o pracę,  ,100
Programista GIS,Zielona Góra,7 lutego 2018,410542231,Pełny etat,Umowa o pracę,  ,458
Help Desk Administrator,Bielany Wrocławskie,7 lutego 2018,407511057,Pełny etat,Umowa o pracę,  ,308
UX Designer,Warszawa,7 lutego 2018,412788345,Pełny etat,Inny,4 000  -  7 000 zł/mies.,185
UX Designer,Lublin,7 lutego 2018,412791445,Pełny etat,Inny,4 000  -  7 000 zł/mies.,493
Trener do prowadzenia szkoleń z Javy,Kraków,7 lutego 2018,412783171,Niepełny etat,Umowa o dzieło,98  -  123 zł/godz.,2690
Młodszy/Junior Administrator głównego systemu WMS (Warehouse Manage,Warszawa,7 lutego 2018,412795097,Pełny etat,Umowa o pracę,  ,173
Obsługa sklepu internetowego,Józefów,7 lutego 2018,319000406,Pełny etat,Umowa o pracę,  ,4652
Webmaster/Grafik - WordPress,Poznań,7 lutego 2018,410558861,Pełny etat,Umowa zlecenie,1 500  -  3 000 zł/mies.,778
Monter sieci i urządzeń telekomunikacyjnych,Łódź,7 lutego 2018,357665182,Pełny etat,Umowa o pracę,  ,2178
Płatne praktyki w dziale IT,Warszawa,7 lutego 2018,412818779,Pełny etat,Umowa zlecenie,  ,382
C++/C# Software Developer,Kraków,7 lutego 2018,399101369,Pełny etat,Umowa o pracę,  ,416
Angular Mid Developer,Warszawa,7 lutego 2018,412776927,Pełny etat,Umowa o pracę,  ,92
FrontEnd Developer,Żerniki Wrocławskie,7 lutego 2018,360667482,Pełny etat,Umowa o pracę,  ,678
"Zatrudnię serwisanta-technika serwisu GSM, Smartphone, Tablety Lublin",Lublin,7 lutego 2018,412867471,Pełny etat,Umowa zlecenie,2 000  -  2 500 zł/mies.,460
"Poszukujemy programisty: PHP, mySQL, PostgreSQL, Zend, Drupal, GIT",Warszawa,7 lutego 2018,412888819,Niepełny etat,Inny,  ,163
Specjalista ds. Marketingu,Grudziądz,7 lutego 2018,412855651,Pełny etat,Umowa o pracę,2 000  -  5 000 zł/mies.,456
Operator DTP (grafik) w drukarni etykiet,Dębe Wielkie,7 lutego 2018,385538279,Pełny etat,Umowa o pracę,  ,1245
INSTALATOR URZĄDZEŃ ABONENCKICH Dla lokalnych operatorów multimedialny,Poznań,7 lutego 2018,339111504,Pełny etat,Umowa o pracę,2 500  -  4 000 zł/mies.,851
Handlowiec - Serwisant sprzętu komputerowego Komputronik - Stargard,Stargard,7 lutego 2018,412927087,Pełny etat,Umowa o pracę,  ,242
Programista C# - Regular .NET Developer,Radom,7 lutego 2018,412957897,Pełny etat,Umowa o pracę,  ,150
Koordynator inwestycji ATEM-Polska Sp. z o.o. woj. opolskie i śląskie,Opole,7 lutego 2018,412751665,Pełny etat,Umowa o pracę,  ,191
Projektant sieci FTTx/GPON ATEM-Polska Sp. z o.o. woj. śląskie,Bydgoszcz,7 lutego 2018,412748899,Pełny etat,Umowa o pracę,  ,125
Android Developer,Opole,7 lutego 2018,412669241,Pełny etat,Umowa o pracę,  ,232
Informatyk - programista. Lublin. Telemarketing.,Lublin,7 lutego 2018,412759259,Pełny etat,Umowa zlecenie,  ,48
Unity Developer,Lublin,7 lutego 2018,412760359,Pełny etat,Umowa o pracę,  ,239
Junior C# Developer,Łódź,7 lutego 2018,412768489,Pełny etat,Umowa o pracę,  ,172
"Instalator systemów alarmowych SSWiN, monitoringu CCTV , KD, SAP, IT",Poznań,7 lutego 2018,400649979,Pełny etat,Umowa o pracę,  ,768
Pracownik serwisu elektronicznego do przyuczenia,Poznań,8 lutego 2018,379015287,Dodatkowa / sezonowa,Umowa zlecenie,  ,187
Asystent - Dział rozwoju oprogramowania - Łódź,Łódź,7 lutego 2018,412705835,Niepełny etat,Umowa zlecenie,  ,358
Technik Diagnosta,Janki,7 lutego 2018,407505379,Pełny etat,Umowa o pracę,  ,355
Instalator / Monter sieci FTTH,Bielsko-Biała,7 lutego 2018,412690871,Pełny etat,Umowa o pracę,  ,241
Grafik/Webmaster,Warszawa,7 lutego 2018,408326405,Pełny etat,Umowa o pracę,  ,220
